Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/10/19, 20:50:29, 34.680031, 135.178940, 55.39,  1620.00, 288, 0, 73.57, 1
2016/10/19, 20:51:34, 34.679974, 135.180832, 36.17,  6732.00, 92, 0, 173.12, 1
2016/10/19, 20:52:41, 34.679802, 135.179962, 66.45,  0.00, 256, 0, 81.82, 1
2016/10/19, 20:53:49, 34.679352, 135.180771, 59.95,  2304.00, 124, 0, 89.31, 1
2016/10/19, 20:54:54, 34.678738, 135.181351, 6.42,  0.00, 142, 0, 86.45, 1
2016/10/19, 20:55:59, 34.678341, 135.181992, 14.83,  0.00, 126, 0, 73.38, 1
2016/10/19, 20:57:06, 34.678326, 135.182083, -13.80,  288.00, 101, 0, 8.49, 1
2016/10/19, 20:58:15, 34.678291, 135.182480, 102.97,  1008.00, 96, 0, 36.51, 1
2016/10/19, 20:59:21, 34.678570, 135.182648, 89.85,  2376.00, 26, 0, 34.62, 1
2016/10/19, 21:00:26, 34.678810, 135.182999, 93.90,  3420.00, 50, 0, 41.74, 1
2016/10/19, 21:01:30, 34.679169, 135.183701, 57.24,  2556.00, 58, 0, 75.59, 1
2016/10/19, 21:02:34, 34.678833, 135.184235, -0.44,  0.00, 127, 0, 61.48, 1
2016/10/19, 21:03:41, 34.678986, 135.184906, 27.31,  2196.00, 74, 0, 63.67, 1
2016/10/19, 21:04:46, 34.678928, 135.185226, 38.79,  324.00, 102, 0, 29.96, 1
2016/10/19, 21:05:50, 34.679096, 135.185089, 19.72,  972.00, 326, 0, 22.49, 1
2016/10/19, 21:06:54, 34.678967, 135.185318, 53.10,  972.00, 124, 0, 25.38, 1
2016/10/19, 21:07:58, 34.679016, 135.185287, 12.23,  1440.00, 332, 0, 6.14, 1
2016/10/19, 21:09:04, 34.679008, 135.185303, 21.55,  576.00, 121, 0, 1.71, 1
2016/10/19, 21:10:09, 34.679016, 135.184799, -0.04,  720.00, 271, 0, 46.10, 1
2016/10/19, 21:11:16, 34.678978, 135.185226, 11.30,  432.00, 96, 0, 39.27, 1
2016/10/19, 21:12:22, 34.678852, 135.185379, 61.15,  756.00, 135, 0, 19.80, 1
