lat,long,label
34.7765,135.485,服部緑地
34.8497,135.921,正寿院 (京都府宇治田原町)
34.8703,135.7011,正法寺 (八幡市)
34.6542,135.223,神戸どうぶつ王国
35.0124,135.782,京都国立近代美術館
34.687,135.195,日本真珠会館
34.701,135.189,旧シャープ住宅
34.9342,135.815,法界寺
34.6714,135.147,長田神社
34.5629,135.629,安福寺 (柏原市)
35.0248,135.7224,桂春院
35.0314,135.7351,北野天満宮
35.0683254,134.8117225,笠形山千ヶ峰県立自然公園
35.4761,135.3874,赤れんが博物館
34.8711,135.8732,禅定寺 (京都府宇治田原町)
34.678478,135.178638,神戸ハーバーランド
35.0633,134.666,雪彦峰山県立自然公園
35.0419,135.743,龍光院 (京都市北区)
34.78,135.639,成田山大阪別院明王院
35.0165,135.783,平安神宮神苑
34.3378,134.903,洲本城
34.7218,135.3103,芦屋市立美術博物館
35.0151,135.671,嵐山
35.0123,135.77,高瀬川一之船入
34.9292,135.7617,月桂冠大倉記念館
34.8944,135.681,大念寺 (京都府大山崎町)
34.9437,135.706,北真経寺
35.0008,135.781,高台寺
34.6567,135.169,御崎公園球技場
35.0198,135.759,聖アグネス教会
34.6721,135.498,アメリカ村
35.3106,135.1387,福知山市動物園
35.085,135.5567,梅田神社 (亀岡市)
35.4877,134.873,此隅山城
35.0253,135.762,京都御所
34.7981,135.247,有馬温泉
34.6817,135.188,メリケンパーク
35.6997,135.042,琴引浜
35.0011,135.774,建仁寺
34.6128,135.493,住吉大社
34.9742,135.774,東福寺
34.8626,135.7779,平川廃寺跡
34.8123,135.786,法泉寺 (京田辺市)
35.4339,134.6144,猿尾滝
34.6789,135.163806?,願成寺 (神戸市)
35.0003,135.685,松尾大社
34.639,135.641,心合寺山古墳
35.0064,135.784,知恩院
35.0145,135.795,禅林寺 (京都市)
35.3053,135.2579,グンゼ博物苑
34.7212,135.362,阪神甲子園球場
35.0111,135.794,南禅寺
34.8576,135.479,明治の森箕面国定公園
34.8485764,134.8408231,播磨中部丘陵県立自然公園
34.6707,135.462,交通科学博物館
35.6497,134.56,余部橋梁
34.664624,135.503074,大阪府立上方演芸資料館
34.9246,134.8363,丸山総合公園 (加西市)
34.6498,135.511,天王寺公園
35.0042,135.695,梅宮大社
35.312,135.137,福知山市都市緑化植物園
34.8677,134.752,姫路セントラルパーク
35.0033,135.781,円山公園 (京都府)
34.864,135.592,あくあぴあ芥川
34.6372,135.418,大阪国際見本市会場
34.9988,135.1044,こんだ薬師温泉
34.664,135.501,なんばCITY
35.0319,135.74,大報恩寺
34.7751,134.543,綾部山
34.9915,135.77,耳塚
34.61,135.474,大阪護國神社
35.4619,134.8716,永楽館
35.0251,135.796,哲学の道
34.9191254,135.3557141,猪名川渓谷県立自然公園
34.394,135.288,田尻歴史館
34.9806,135.748,東寺
34.7334,135.206,摩耶ロープウェー
34.6685,135.481,道頓堀
35.0446,135.746,大仙院
34.6874,135.526,大阪城公園
35.0511,135.765,京都府立陶板名画の庭
34.7472,135.775,けいはんな記念公園
34.7864,135.816,蟹満寺
34.7202,135.886,岩船寺
34.6119,135.521,長居公園
35.0351,135.7261,京都府立堂本印象美術館
35.6595,134.587,鎧の袖
35.057,135.5707,千歳車塚古墳
35.1042201,135.2640915,多紀連山県立自然公園
35.0006,135.779,圓徳院
34.7518,135.237,六甲山観光六甲ケーブル線
35.4765,135.447,金剛院 (舞鶴市)
35.3085,135.1774,浦嶋神社
34.8796,135.702,松花堂
35.2975,135.1304,福知山市佐藤太清記念美術館
34.6828,135.1883,カワサキワールド
34.6828,135.188,神戸海洋博物館
34.714377,135.191913,神戸布引ハーブ園 / ロープウェイ
34.7517,135.209,神戸市立六甲山牧場
35.4929,135.101,白米山古墳
34.635,135.401,大阪南港野鳥園
35.3005,134.829,竹田城
35.5912,135.1019,大宮売神社
34.727,135.212,神戸すまいまちづくり公社摩耶ケーブル線
35.0087,135.546,金剛寺 (亀岡市)
35.055,135.671,神護寺
34.696,135.513,大阪天満宮
34.6261,135.048,三井アウトレットパーク マリンピア神戸
35.031,135.714,仁和寺
34.9846,135.812,山科本願寺
35.0035,135.775,祇園
34.8659,134.354,上郡駅
34.8593,134.819,一乗寺
35.0067,135.549,穴太寺
34.5835,135.459,旧堺燈台
34.7778,135.264,六甲山
34.7167,135.2,摩耶山
34.7167,134.867,兵庫県立考古博物館
34.7656,135.863,恭仁京
34.9005,135.819,三室戸寺
35.0732,135.218,篠山城
34.748753,135.225077,鉢巻天覧台
34.676626,135.204618,ポートアイランド北公園
34.4486,135.357,願泉寺 (貝塚市)
34.512,135.858,茶臼山古墳
35.6525,134.9778,京丹後市立網野郷土資料館
35.5586,135.184,智恩寺 (宮津市)
34.752017,135.237226,六甲ケーブル　天覧台
35.0336,135.7627,承天閣美術館
34.7674,134.5053,たつの市立室津海駅館
34.6494,135.001,明石市立天文科学館
34.9139,135.807,萬福寺
35.2968,135.13,福知山城
34.631301,135.035766,明石海峡大橋（パールブリッジ）
35.0358,135.405,るり渓
34.6912,135.492,大阪市立科学館
34.6422,134.99,旧波門崎燈籠堂
35.4606,134.874,出石城
34.8801,135.884,猿丸神社
35.0168,135.2459,永澤寺
34.9914,135.773,豊国神社 (京都市)
34.6499,135.506,ジャンジャン横丁
35.044,135.747,大徳寺
35.0415,135.579,丹波国分寺
35.0294,135.776,清風荘
34.338,135.388,七宝瀧寺
34.6675,135.509,国立文楽劇場
35.1373,134.7913,ヨーデルの森
34.9839,135.709,桂離宮
35.0667,135.838,比叡山
35.0875,134.586,伊和神社
34.704,135.5,HEP
35.0219,135.7193,退蔵院
35.2351786,134.5519707,音水ちくさ県立自然公園
35.1772,135.397,九手神社
34.9918,135.752,西本願寺
35.0128,135.784,京都市美術館
34.8072,135.346,宝塚大劇場
34.636803,135.228703,神戸空港マリンエア
35.5954,135.187,成相寺
35.5318,135.387,多禰寺
34.6992,135.218,兵庫県立美術館
34.6992,135.218,兵庫県立美術館
34.8919,135.811,宇治上神社
34.6872,135.193,神戸市立博物館
34.9375,135.781,伏見城
34.6567105,134.9938879,兵庫県立明石公園
34.8601,135.445,久安寺 (池田市)
34.5018,135.427,池上・曽根遺跡
34.4343,135.554,大阪府立花の文化園
34.8642,134.961,浄土寺 (小野市)
34.5618,135.008,奇跡の星の植物館
34.991,135.758,東本願寺
34.6833,135.167,神戸市水の科学博物館
34.821,135.758,酬恩庵
35.0269,135.794,白沙村荘
34.9452,134.6903,塩田温泉
34.8678,135.7781,芭蕉塚古墳
34.95,135.744,鳥羽離宮
34.7473,135.871,常念寺
35.0103,135.794,南禅院
35.0103,135.7905,金地院
34.457,135.514,堺・緑のミュージアム ハーベストの丘
34.7241,135.333,西宮砲台
35.3055,135.2573,グンゼ記念館
34.5003,135.603,富田林寺内町
35.1197,135.834,三千院
34.8602,135.192,神戸三田プレミアム・アウトレット
34.6925,135.182,相楽園
34.6174683,135.0216751,明石海峡大橋
